Designator,Mid X,Mid Y,Layer,Rotation
R304,183.29,-173.95,B,270.00
R304,183.29,-83.95,B,270.00
R305,179.14,-173.95,B,270.00
R305,179.14,-83.95,B,270.00
R306,182.24,-83.95,B,90.00
R306,182.24,-173.95,B,90.00
R307,180.14,-83.95,B,270.00
R307,180.14,-173.95,B,270.00
R308,178.13,-173.95,B,270.00
R308,178.13,-83.95,B,270.00
R309,170.93,-161.26,B,270.00
R309,170.93,-71.26,B,270.00
R310,174.60,-165.32,B,180.00
R310,174.60,-75.33,B,180.00
R401,65.60,-164.50,B,0.00
R401,65.60,-74.50,B,0.00
R402,67.57,-74.00,B,0.00
R402,67.57,-164.00,B,0.00
R403,65.60,-73.50,B,0.00
R403,65.60,-163.50,B,0.00
R404,67.57,-73.00,B,0.00
R404,67.57,-163.00,B,0.00
R405,65.60,-162.18,B,0.00
R405,65.60,-72.18,B,0.00
R406,67.57,-71.68,B,0.00
R406,67.57,-161.68,B,0.00
R407,65.60,-161.18,B,0.00
R407,65.60,-71.18,B,0.00
R408,67.57,-70.68,B,0.00
R408,67.57,-160.68,B,0.00
R409,65.60,-159.86,B,0.00
R409,65.60,-69.86,B,0.00
R410,67.57,-159.36,B,0.00
R410,67.57,-69.36,B,0.00
R411,65.60,-68.86,B,0.00
R411,65.60,-158.86,B,0.00
R412,67.57,-158.36,B,0.00
R412,67.57,-68.36,B,0.00
R413,65.60,-157.54,B,0.00
R413,65.60,-67.54,B,0.00
R414,67.57,-157.04,B,0.00
R414,67.57,-67.04,B,0.00
R415,65.60,-156.54,B,0.00
R415,65.60,-66.54,B,0.00
R416,67.57,-66.04,B,0.00
R416,67.57,-156.04,B,0.00
R417,65.60,-65.22,B,0.00
R417,65.60,-155.22,B,0.00
R418,67.57,-64.72,B,0.00
R418,67.57,-154.72,B,0.00
R419,65.60,-154.22,B,0.00
R419,65.60,-64.22,B,0.00
R420,67.57,-153.72,B,0.00
R420,67.57,-63.72,B,0.00
R421,65.60,-62.90,B,0.00
R421,65.60,-152.90,B,0.00
R422,67.57,-62.40,B,0.00
R422,67.57,-152.40,B,0.00
R423,65.60,-151.90,B,0.00
R423,65.60,-61.90,B,0.00
R424,67.57,-151.40,B,0.00
R424,67.57,-61.40,B,0.00
R425,65.60,-150.58,B,0.00
R425,65.60,-60.58,B,0.00
R426,67.57,-150.08,B,0.00
R426,67.57,-60.08,B,0.00
R427,65.60,-59.58,B,0.00
R427,65.60,-149.58,B,0.00
R428,67.57,-59.08,B,0.00
R428,67.57,-149.08,B,0.00
R429,65.60,-58.26,B,0.00
R429,65.60,-148.26,B,0.00
R430,67.57,-57.76,B,0.00
R430,67.57,-147.76,B,0.00
R431,65.60,-147.26,B,0.00
R431,65.60,-57.26,B,0.00
R432,67.57,-56.76,B,0.00
R432,67.57,-146.76,B,0.00
R433,65.60,-55.94,B,0.00
R433,65.60,-145.94,B,0.00
R434,67.57,-55.44,B,0.00
R434,67.57,-145.44,B,0.00
R435,65.60,-54.94,B,0.00
R435,65.60,-144.94,B,0.00
R436,67.57,-54.44,B,0.00
R436,67.57,-144.44,B,0.00
R437,65.60,-53.62,B,0.00
R437,65.60,-143.62,B,0.00
R438,67.57,-53.12,B,0.00
R438,67.57,-143.12,B,0.00
R439,65.60,-52.62,B,0.00
R439,65.60,-142.62,B,0.00
R440,67.57,-142.12,B,0.00
R440,67.57,-52.12,B,0.00
R441,65.60,-141.30,B,0.00
R441,65.60,-51.30,B,0.00
R442,67.57,-50.80,B,0.00
R442,67.57,-140.80,B,0.00
R443,65.60,-50.30,B,0.00
R443,65.60,-140.30,B,0.00
R444,67.57,-139.80,B,0.00
R444,67.57,-49.80,B,0.00
R445,65.60,-48.98,B,0.00
R445,65.60,-138.98,B,0.00
R446,67.57,-48.48,B,0.00
R446,67.57,-138.48,B,0.00
R447,65.60,-137.98,B,0.00
R447,65.60,-47.98,B,0.00
R448,67.57,-47.48,B,0.00
R448,67.57,-137.48,B,0.00
R449,65.60,-46.66,B,0.00
R449,65.60,-136.66,B,0.00
R450,67.57,-136.16,B,0.00
R450,67.57,-46.16,B,0.00
R451,65.60,-135.66,B,0.00
R451,65.60,-45.66,B,0.00
R452,67.57,-135.16,B,0.00
R452,67.57,-45.16,B,0.00
R453,65.60,-134.34,B,0.00
R453,65.60,-44.34,B,0.00
R454,67.57,-43.84,B,0.00
R454,67.57,-133.84,B,0.00
R455,65.60,-43.34,B,0.00
R455,65.60,-133.34,B,0.00
R456,67.57,-42.84,B,0.00
R456,67.57,-132.84,B,0.00
R457,65.60,-132.02,B,0.00
R457,65.60,-42.02,B,0.00
R458,67.57,-131.52,B,0.00
R458,67.57,-41.52,B,0.00
R459,65.60,-41.02,B,0.00
R459,65.60,-131.02,B,0.00
R460,67.57,-40.52,B,0.00
R460,67.57,-130.52,B,0.00
R461,65.60,-129.70,B,0.00
R461,65.60,-39.70,B,0.00
R462,67.57,-39.20,B,0.00
R462,67.57,-129.20,B,0.00
R463,65.60,-38.70,B,0.00
R463,65.60,-128.70,B,0.00
R464,67.57,-128.20,B,0.00
R464,67.57,-38.20,B,0.00
R465,65.60,-37.38,B,0.00
R465,65.60,-127.38,B,0.00
R466,67.57,-36.88,B,0.00
R466,67.57,-126.88,B,0.00
R467,65.60,-36.38,B,0.00
R467,65.60,-126.38,B,0.00
R468,67.57,-125.88,B,0.00
R468,67.57,-35.88,B,0.00
R469,65.60,-125.06,B,0.00
R469,65.60,-35.06,B,0.00
R470,67.57,-124.56,B,0.00
R470,67.57,-34.56,B,0.00
R471,65.60,-124.06,B,0.00
R471,65.60,-34.06,B,0.00
R472,67.57,-33.56,B,0.00
R472,67.57,-123.56,B,0.00
R473,65.60,-32.74,B,0.00
R473,65.60,-122.74,B,0.00
R474,67.57,-122.24,B,0.00
R474,67.57,-32.24,B,0.00
R475,65.60,-121.74,B,0.00
R475,65.60,-31.74,B,0.00
R476,67.57,-31.24,B,0.00
R476,67.57,-121.24,B,0.00
R477,65.60,-30.42,B,0.00
R477,65.60,-120.42,B,0.00
R478,67.57,-119.92,B,0.00
R478,67.57,-29.92,B,0.00
R479,65.60,-29.42,B,0.00
R479,65.60,-119.42,B,0.00
R480,67.57,-28.92,B,0.00
R480,67.57,-118.92,B,0.00
R481,65.60,-118.10,B,0.00
R481,65.60,-28.10,B,0.00
R482,67.57,-117.60,B,0.00
R482,67.57,-27.60,B,0.00
R483,65.60,-27.10,B,0.00
R483,65.60,-117.10,B,0.00
R484,67.57,-26.60,B,0.00
R484,67.57,-116.60,B,0.00
R485,65.60,-25.78,B,0.00
R485,65.60,-115.78,B,0.00
R486,67.57,-25.28,B,0.00
R486,67.57,-115.28,B,0.00
R487,65.60,-114.78,B,0.00
R487,65.60,-24.78,B,0.00
R488,67.57,-24.28,B,0.00
R488,67.57,-114.28,B,0.00
R489,65.60,-113.46,B,0.00
R489,65.60,-23.46,B,0.00
R490,67.57,-22.96,B,0.00
R490,67.57,-112.96,B,0.00
R491,65.60,-22.46,B,0.00
R491,65.60,-112.46,B,0.00
R492,67.57,-111.96,B,0.00
R492,67.57,-21.96,B,0.00
R493,65.60,-21.14,B,0.00
R493,65.60,-111.14,B,0.00
R494,67.57,-20.64,B,0.00
R494,67.57,-110.64,B,0.00
R495,65.60,-20.14,B,0.00
R495,65.60,-110.14,B,0.00
R496,67.57,-19.64,B,0.00
R496,67.57,-109.64,B,0.00
R497,79.03,-20.32,B,0.00
R497,79.03,-110.32,B,0.00
R498,79.08,-21.92,B,0.00
R498,79.08,-111.92,B,0.00
R499,79.03,-23.82,B,0.00
R499,79.03,-113.82,B,0.00
R500,79.08,-25.42,B,0.00
R500,79.08,-115.42,B,0.00
R501,79.03,-27.32,B,180.00
R501,79.03,-117.32,B,180.00
R502,79.08,-28.92,B,0.00
R502,79.08,-118.92,B,0.00
R503,79.03,-120.82,B,0.00
R503,79.03,-30.82,B,0.00
R504,79.08,-32.42,B,0.00
R504,79.08,-122.42,B,0.00
R505,79.03,-124.32,B,0.00
R505,79.03,-34.32,B,0.00
R506,79.08,-35.92,B,0.00
R506,79.08,-125.92,B,0.00
R507,79.03,-37.82,B,0.00
R507,79.03,-127.82,B,0.00
R508,79.08,-39.42,B,0.00
R508,79.08,-129.42,B,0.00
R509,79.03,-131.32,B,180.00
R509,79.03,-41.32,B,180.00
R510,79.08,-132.92,B,0.00
R510,79.08,-42.92,B,0.00
R511,79.03,-44.82,B,0.00
R511,79.03,-134.82,B,0.00
R512,79.08,-136.42,B,0.00
R512,79.08,-46.42,B,0.00
R513,79.03,-48.32,B,0.00
R513,79.03,-138.32,B,0.00
R514,79.08,-139.92,B,0.00
R514,79.08,-49.92,B,0.00
R515,79.03,-141.82,B,0.00
R515,79.03,-51.82,B,0.00
R516,79.08,-143.42,B,0.00
R516,79.08,-53.42,B,0.00
R517,79.03,-55.32,B,180.00
R517,79.03,-145.32,B,180.00
R518,79.08,-146.92,B,0.00
R518,79.08,-56.92,B,0.00
R519,79.03,-58.82,B,0.00
R519,79.03,-148.82,B,0.00
R520,79.08,-60.42,B,0.00
R520,79.08,-150.42,B,0.00
R521,79.03,-152.32,B,0.00
R521,79.03,-62.32,B,0.00
R522,79.08,-153.92,B,0.00
R522,79.08,-63.92,B,0.00
R523,79.03,-155.82,B,0.00
R523,79.03,-65.82,B,0.00
R524,79.08,-157.42,B,0.00
R524,79.08,-67.42,B,0.00
R525,79.03,-159.32,B,180.00
R525,79.03,-69.32,B,180.00
R526,79.08,-160.92,B,0.00
R526,79.08,-70.92,B,0.00
R527,79.03,-162.82,B,0.00
R527,79.03,-72.82,B,0.00
R528,79.08,-164.42,B,0.00
R528,79.08,-74.42,B,0.00
R601,180.16,-31.18,B,90.00
R601,180.16,-121.17,B,90.00
R602,184.96,-31.16,B,90.00
R602,184.96,-121.17,B,90.00
SW101,158.04,-58.30,B,270.00
SW101,158.04,-148.30,B,270.00
SW102,150.61,-58.29,B,90.00
SW102,150.61,-148.29,B,90.00
SW201,140.66,-14.25,B,270.00
SW201,140.66,-104.25,B,270.00
SW202,132.75,-14.15,B,90.00
SW202,132.75,-104.15,B,90.00
SW301,77.82,-80.78,B,90.00
SW301,77.82,-170.78,B,90.00
TP202,101.06,-128.47,B,0.00
TP202,101.06,-38.47,B,0.00
TP203,99.59,-40.84,B,0.00
TP203,99.59,-130.84,B,0.00
TP204,101.34,-35.97,B,270.00
TP204,101.34,-125.97,B,270.00
TP205,101.88,-135.49,B,0.00
TP205,101.88,-45.49,B,0.00
TP601,179.85,-142.47,B,270.00
TP601,179.85,-52.48,B,270.00
TP602,183.40,-142.47,B,270.00
TP602,183.40,-52.48,B,270.00
U101,157.82,-129.73,B,90.00
U101,157.82,-39.73,B,90.00
U201,110.90,-129.24,B,270.00
U201,110.90,-39.24,B,270.00
U301,179.85,-170.05,B,0.00
U301,179.85,-80.05,B,0.00
U302,171.68,-83.65,B,270.00
U302,171.68,-173.65,B,270.00
U401,70.66,-72.36,B,180.00
U401,70.66,-162.36,B,180.00
U402,70.66,-67.72,B,180.00
U402,70.66,-157.72,B,180.00
U403,70.66,-153.08,B,180.00
U403,70.66,-63.08,B,180.00
U404,70.66,-58.44,B,180.00
U404,70.66,-148.44,B,180.00
U405,70.66,-143.80,B,180.00
U405,70.66,-53.80,B,180.00
U406,70.66,-139.16,B,180.00
U406,70.66,-49.16,B,180.00
U407,70.66,-134.52,B,180.00
U407,70.66,-44.52,B,180.00
U408,70.66,-129.88,B,180.00
U408,70.66,-39.88,B,180.00
U409,70.66,-125.24,B,180.00
U409,70.66,-35.24,B,180.00
U410,70.66,-120.60,B,180.00
U410,70.66,-30.60,B,180.00
U411,70.66,-25.96,B,180.00
U411,70.66,-115.96,B,180.00
U412,70.66,-21.32,B,180.00
U412,70.66,-111.32,B,180.00
U413,82.18,-26.47,B,0.00
U413,82.18,-116.47,B,0.00
U414,83.18,-46.92,B,0.00
U414,83.18,-136.92,B,0.00
U415,82.18,-130.47,B,0.00
U415,82.18,-40.47,B,0.00
U416,82.18,-54.47,B,0.00
U416,82.18,-144.47,B,0.00
U417,82.18,-68.47,B,0.00
U417,82.18,-158.47,B,0.00
U418,89.21,-51.92,B,180.00
U418,89.21,-141.92,B,180.00
U601,181.97,-133.90,B,180.00
U601,181.97,-43.90,B,180.00
U602,114.08,-24.80,B,90.00
U602,114.08,-114.81,B,90.00
VCC601,179.74,-125.05,B,180.00
VCC601,179.74,-35.05,B,180.00
VCC602,182.59,-33.58,B,270.00
VCC602,182.59,-123.58,B,270.00
VCC603,185.46,-125.10,B,0.00
VCC603,185.46,-35.10,B,0.00
Y101,143.77,-129.73,B,90.00
Y101,143.77,-39.73,B,90.00
Y201,124.95,-39.24,B,270.00
Y201,124.95,-129.24,B,270.00
Y601,171.53,-44.08,B,270.00
Y601,171.53,-134.07,B,270.00
Y602,106.87,-114.59,B,270.00
Y602,106.87,-24.59,B,270.00
